#Constant Temperature fit results; RIPL II discrete level library; February 2005 by T. Belgya 
#  Z   A El         T        dT        U0       dU0NlevNmax  N0  Nc     Umax       Uc     Chi Fit Flag NoX  Xm  EX   sigma
#               [MeV]     [MeV]     [MeV]     [MeV]                    [MeV]    [MeV]                         [MeV]       
#-------------------------------------------------------------------------------------------------------------------------
  88 221 Ra   0.57456   0.06977  -1.00927   0.17079  28  20   7   1  0.71160  0.00000  2.083E-01   F   0             4.395
  89 221 Ac   0.57456   0.06977  -0.68182   0.18634  32  15  14   1  0.92640  0.00000  1.287E-01   F   0             4.751
  90 221 Th   0.57456   0.06977   0.00000   1.00000  14   1   1   1  0.00000  0.00000                  0             0.000
  91 221 Pa   0.57456   0.06977   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 221 U    0.57456   0.06977   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 222 Bi   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 222 At   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 222 Rn   0.00000   0.00000   0.00000   1.00000   5   1   1   5  0.00000  0.63547                  0             0.000
  87 222 Fr   0.00000   0.00000   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  88 222 Ra   0.00000   0.00000   0.96628   0.00000  25   8   7   5  1.02490  0.31729  Infinity    F   0             0.000
  89 222 Ac   0.00000   0.00000   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  90 222 Th   0.00000   0.00000   1.07375   0.00000  26   9   7  24  1.25530  4.57790  Infinity    F   0             0.000
  91 222 Pa   0.00000   0.00000   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  2   2  0.000  0.000
  92 222 U    0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 223 Bi   0.50151   0.05435   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 223 Po   0.50151   0.05435   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 223 At   0.50151   0.05435   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 223 Rn   0.50151   0.05435   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 223 Fr   0.50151   0.05435  -1.11163   0.15243  59  20  14   1  0.37900  0.00000  8.767E-02   F   0             2.267
  88 223 Ra   0.50151   0.05435  -1.15098   0.17111  66  34  16   3  0.64100  0.05013  2.786E-02 *     0             2.921
  89 223 Ac   0.50151   0.05435   0.00000   1.00000  11   1   1   1  0.00000  0.00000                  0             0.000
  90 223 Th   0.50151   0.05435  -0.81110   0.12183  28  13   7   1  0.42870  0.00000  1.808E-01   F   0             3.900
  91 223 Pa   0.50151   0.05435   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  92 223 U    0.50151   0.05435   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  83 224 Bi   0.47193   0.04992   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 224 Po   0.47193   0.04992   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 224 Rn   0.47193   0.04992   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 224 Fr   0.47193   0.04992   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 224 Ra   0.47193   0.04992  -0.14671   0.14463  53  41   7   4  1.83849  0.25078  4.480E-02 *     0             3.576
  89 224 Ac   0.47193   0.04992  -1.27052   0.15616  38  33  17   1  0.36020  0.00000  3.071E-02 *     0             1.356
  90 224 Th   0.47193   0.04992   0.00000   1.00000  19   1   1  19  0.00000  2.86400                  0             0.000
  91 224 Pa   0.47193   0.04992   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 224 U    0.47193   0.04992   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 225 Po   0.44682   0.04692   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 225 At   0.44682   0.04692   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 225 Rn   0.44682   0.04692   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 225 Fr   0.44682   0.04692  -0.93183   0.13379  66  22  14   4  0.44800  0.12806  3.824E-02       0             2.584
  88 225 Ra   0.44682   0.04692  -1.10514   0.14882  71  38  15   4  0.48700  0.04277  4.162E-02 *     0             2.632
  89 225 Ac   0.44682   0.04692   0.00000   1.00000  17   1   1   1  0.00000  0.00000                  0             0.000
  90 225 Th   0.44682   0.04692   0.00000   1.00000  32   1   1   1  0.00000  0.00000                 15  18  0.000  0.000
  91 225 Pa   0.44682   0.04692   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 225 U    0.44682   0.04692   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  93 225 Np   0.44682   0.04692   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 226 Po   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 226 At   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 226 Rn   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 226 Fr   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 226 Ra   0.00000   0.00000   0.58236   0.00000  61  10   7   8  0.66940  0.62670  Infinity    F   0             3.446
  89 226 Ac   0.00000   0.00000   0.00000   1.00000  18   1   1   1  0.00000  0.00000                  0             0.000
  90 226 Th   0.00000   0.00000   0.41564   0.00000  25   9   7   5  0.45050  0.30750  Infinity    F   0             0.000
  91 226 Pa   0.00000   0.00000   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  92 226 U    0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  93 226 Np   0.00000   0.00000   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  84 227 Po   0.40908   0.04325   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 227 At   0.40908   0.04325   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 227 Rn   0.40908   0.04325   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 227 Fr   0.40908   0.04325  -0.93881   0.11553  39  15  14   1  0.16495  0.00000  3.338E-02       0             1.727
  88 227 Ra   0.40908   0.04325  -0.80950   0.11061  85  27   7   1  0.52385  0.00000  3.048E-01   F   0             2.639
  89 227 Ac   0.40908   0.04325  -0.90493   0.13976  46  38  17   4  0.59300  0.04635  1.153E-02 *     0             2.959
  90 227 Th   0.40908   0.04325  -0.79658   0.10017  58  17   7   1  0.31896  0.00000  3.095E-01   F  35  24  0.000  1.855
  91 227 Pa   0.40908   0.04325   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 227 U    0.40908   0.04325   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  93 227 Np   0.40908   0.04325   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 228 At   0.39610   0.04188   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 228 Rn   0.39610   0.04188   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 228 Fr   0.39610   0.04188   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 228 Ra   0.39610   0.04188  -0.10606   0.08658  40   9   7   3  0.77071  0.20468  2.452E-02       0             0.000
  89 228 Ac   0.39610   0.04188   0.00000   1.00000   5   1   1   5  0.00000  0.03307                  0             0.000
  90 228 Th   0.39610   0.04188  -0.14111   0.11491  83  30   7  14  1.20054  0.93858  2.429E-02 *     0             3.561
  91 228 Pa   0.39610   0.04188   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 228 U    0.39610   0.04188   0.00000   1.00000   2   1   1   2  0.00000  0.05900                  0             0.000
  93 228 Np   0.39610   0.04188   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 228 Pu   0.39610   0.04188   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  85 229 At   0.38694   0.04055   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 229 Rn   0.38694   0.04055   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 229 Fr   0.38694   0.04055   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 229 Ra   0.38694   0.04055  -0.42939   0.09315  33  15   7   1  0.59826  0.00000  2.961E-01   F   0             1.764
  89 229 Ac   0.38694   0.04055  -0.73606   0.09538  34  17   7   1  0.33550  0.00000  9.791E-02 * F   0             2.733
  90 229 Th   0.38694   0.04055  -0.96422   0.13691  90  43  20   1  0.47865  0.00000  1.969E-02 *     0             3.059
  91 229 Pa   0.38694   0.04055  -0.71771   0.09431  82  17   7   1  0.33810  0.00000  6.443E-02 * F   0             2.847
  92 229 U    0.38694   0.04055   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  93 229 Np   0.38694   0.04055   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 229 Pu   0.38694   0.04055   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 230 Rn   0.38168   0.03911   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 230 Fr   0.38168   0.03911   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 230 Ra   0.38168   0.03911  -0.04106   0.09025  30  14   7   2  0.93226  0.05740  6.285E-02   F   0             3.641
  89 230 Ac   0.38168   0.03911   0.00000   1.00000  19   1   1   1  0.00000  0.00000                  0             0.000
  90 230 Th   0.38168   0.03911  -0.17593   0.10943  90  32   7   9  1.13420  0.67752  7.610E-03 *     0             3.674
  91 230 Pa   0.38168   0.03911   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  92 230 U    0.38168   0.03911   0.00000   1.00000  19   1   1   6  0.00000  0.43519                  0             0.000
  93 230 Np   0.38168   0.03911   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 230 Pu   0.38168   0.03911   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  95 230 Am   0.38168   0.03911   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  86 231 Rn   0.38028   0.03749   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 231 Fr   0.38028   0.03749   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 231 Ra   0.38028   0.03749  -0.37461   0.08744  31  15   7   1  0.64660  0.00000  1.031E-01   F   0             1.801
  89 231 Ac   0.38028   0.03749  -0.44719   0.10116  26  16  14   1  0.67100  0.00000  3.094E-01   F   0             3.062
  90 231 Th   0.38028   0.03749  -0.74722   0.12240  73  38  18   5  0.63404  0.18571  9.890E-03 *     0             3.038
  91 231 Pa   0.38028   0.03749  -0.87464   0.11951  87  45  13   7  0.56750  0.10227  3.294E-02 *     0             4.021
  92 231 U    0.38028   0.03749   0.00000   1.00000   8   1   1   1  0.00000  0.00000                  0             0.000
  93 231 Np   0.38028   0.03749   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  94 231 Pu   0.38028   0.03749   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 232 Fr   0.38221   0.03576   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 232 Ra   0.38221   0.03576   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  0             0.000
  89 232 Ac   0.38221   0.03576   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  90 232 Th   0.38221   0.03576  -0.10033   0.10352 101  36   7  11  1.25870  0.82680  1.660E-02 *     0             3.960
  91 232 Pa   0.38221   0.03576   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  92 232 U    0.38221   0.03576  -0.11455   0.08621  65  17   7   9  0.96760  0.73457  9.210E-03 *     0             3.412
  93 232 Np   0.38221   0.03576   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  94 232 Pu   0.38221   0.03576   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  95 232 Am   0.38221   0.03576   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  87 233 Fr   0.38696   0.03406   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 233 Ra   0.38696   0.03406   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  89 233 Ac   0.38696   0.03406   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 233 Th   0.38696   0.03406  -0.80798   0.10119 227  65   7   1  0.80341  0.00000  2.782E-01   F  12   2  0.000  3.462
  91 233 Pa   0.38696   0.03406  -0.87667   0.11173  94  36  20   8  0.52900  0.10907  2.093E-02 *     0             3.410
  92 233 U    0.38696   0.03406  -0.73602   0.11184  97  37  19   4  0.66000  0.15523  7.460E-03 *     0             3.910
  93 233 Np   0.38696   0.03406   0.00000   1.00000  15   1   1   1  0.00000  0.00000                  0             0.000
  94 233 Pu   0.38696   0.03406   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  95 233 Am   0.38696   0.03406   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  96 233 Cm   0.38696   0.03406   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  88 234 Ra   0.39408   0.03262   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  89 234 Ac   0.39408   0.03262   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  90 234 Th   0.39408   0.03262   0.03329   0.06561  28   8   7   5  0.84250  0.56470  3.972E-02       0             0.000
  91 234 Pa   0.39408   0.03262   0.00000   1.00000   8   1   1   1  0.00000  0.00000                  6   3  0.074  0.000
  92 234 U    0.39408   0.03262  -0.10391   0.09938 153  44   7  26  1.36580  1.12755  2.038E-02 *     0             4.239
  93 234 Np   0.39408   0.03262   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  94 234 Pu   0.39408   0.03262   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
